Series Name,Series Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Afghanistan,AFG,0.0460567126299034,0.0535888350504558,0.0737208308323819,0.0741607248298659,0.0861736143685528,0.10128491249779,0.107398880925452,0.123409531952439,0.115142497510826,0.0865098566374047,0.149651474425259,0.16520832089736,0.12999559417753,0.135366587543459,0.154503240567311,0.167612355743012,0.153557886047794,0.18152216644272,0.161894231687439,0.167066411474234,0.131782918458271,0.150614656164027,0.163103934258866,0.201224304559119,0.2319613460576,0.293956932229695,0.267771904296961,0.269229595949307,0.246823271293135,0.233882194583363,0.210643419418854,0.183363552358795,0.0961965810608727,0.0850871075160703,0.0758064942125158,0.0686398621540897,0.0624346107290676,0.0566423445298646,0.0527632181252538,0.0407225399194997,0.0372347810411313,0.0378461357038751,0.0473773238699389,0.0504813357583004,0.0384100431744103,0.0517439645638815,0.0624275315344817,0.0838928056625891,0.151720912092499,0.238398541311049,0.289987629819143,0.406424217113203,0.345148782903553,0.310341014879365,0.293946407148718,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Albania,ALB,1.25819492789657,1.37418604651163,1.43995596379167,1.18168114415975,1.11174195966673,1.16609904273455,1.33305546458662,1.36374630010816,1.51955127697956,1.5589675720987,1.75323990542637,1.98949792330655,2.51591439803203,2.30389741687392,1.84900669071079,1.91063363704144,2.01358456245734,2.27587639136105,2.53062504042839,2.89820851758249,1.93505831031996,2.69302391440235,2.62485678513424,2.6832399189862,2.69429137362284,2.65801538201043,2.66535622064854,2.41406081518223,2.33159853051997,2.78324307461439,1.67810665434977,1.31221260013653,0.774724910911141,0.723790291969695,0.600203707768206,0.654537133005248,0.636625312930768,0.490365059535664,0.560271437384331,0.960164411868586,0.978174680894664,1.05330417594038,1.22954070946998,1.4126971959616,1.37621273504355,1.41249821101668,1.30257636722163,1.32233485532238,1.48431113888781,1.49560019934969,1.57857358391855,1.80371472482914,1.692908325435,1.74921107861166,1.97876331208568,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Algeria,DZA,0.557120304348137,0.535024402498902,0.487888633119182,0.45557372181845,0.462362728513072,0.525614966593989,0.653388879644432,0.635888321424003,0.663161119597985,0.801895031063763,1.04217439561811,1.25527052060045,1.85461177195589,2.43878057203056,1.97575810304337,1.92869762213411,2.29259921732671,2.38253066728909,3.45424622530682,2.44646072475515,3.46064609907623,2.34252335050805,1.92001619134537,2.4938597636466,3.26707032277556,3.24482431002614,3.30170472845904,3.53831812558477,3.43439950642026,3.18833494847287,2.98810984286616,2.99424563470989,2.96498636282543,2.97481241076926,3.06291962216753,3.31368806742244,3.31774582494844,2.93651170583821,3.54387655395728,3.00571944871188,2.83037996458696,2.67777217338409,2.82238889843384,2.83831965608151,2.70738828140555,3.23616827096358,3.00436514940905,3.20206733567142,3.17322455166924,3.43578736793731,3.31256060218823,3.30557126991506,3.47710809205046,3.52555735779834,3.7355201474105,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.46733566933901,7.18245663566904,6.91205338948512,6.73605484574634,6.4942004243981,6.66205168363352,7.06507147296457,7.23971271783233,7.66078388575348,7.97545440422557,8.01928429423459,7.78695000074249,7.59061514082999,7.31576070618458,7.35862494097896,7.29987193629782,6.74605212796168,6.51938706400271,6.42780997352794,6.12157986337213,6.12259470212791,5.8674101758869,5.91688403071809,5.90177532374279,5.83290621488897,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Angola,AGO,0.100835335649402,0.0822037967470503,0.210531477092341,0.202737303453956,0.213560349319029,0.205890925853079,0.268941436867758,0.172101693676556,0.289718091111522,0.480234020430607,0.608223599046918,0.564548236096118,0.721245978268245,0.751239887196508,0.72077637996977,0.628568906605923,0.451353518485931,0.469221176481519,0.694736947493982,0.683062947974992,0.640966402195152,0.611135119645444,0.519354626128818,0.551348574103997,0.520982856139637,0.47190277210483,0.451618882781396,0.544085132259045,0.463508296402709,0.437295461971892,0.431743614699926,0.41553083007202,0.410522931864339,0.441721097947702,0.288119067989055,0.7870325472424,0.726233460982052,0.496361244979515,0.475815159521396,0.57708291408973,0.581961496322796,0.574316054293958,0.722958874715979,0.500225395509936,1.0018781174791,0.985736354999963,1.10501902714063,1.20313399963445,1.18500049364771,1.23442507446718,1.24409153765549,1.25268084136928,1.33021856719297,1.25377616969393,1.29030677595566,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Antigua and Barbuda,ATG,0.677430677430677,0.866729695823712,1.83872065328343,1.48744312369934,1.5904477715515,2.5613649528093,5.81432028707335,9.22124067209876,15.8361190639945,19.7919905586153,7.19949514623619,6.60956850070699,5.83216128981959,5.18507462686567,6.79719581749049,11.2920781810929,6.46768322991326,7.49222156083592,7.92085240827906,6.57019950929752,2.31169481936475,1.72076051779935,4.74853914760679,1.36502824218687,2.37400058265627,4.03580099051565,4.03789228228131,4.45622761961858,4.63042528047142,4.61272739001419,4.51572095701126,4.22445436899332,4.0952366180143,4.12542378034875,3.98325992500446,4.00502402795981,4.18052527325325,4.29582728996988,4.35689118321862,4.41961057396149,4.53454535887182,4.51179868414236,4.73040424037295,5.08663303909205,5.24926558454491,5.26654391456454,5.36500048365254,5.5860804988932,5.62522102649976,5.8759251147027,5.95697959740083,5.75196351943352,5.80009733544227,5.72993793435028,5.74441995635358,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Argentina,ARG,2.38334297035428,2.45855142553302,2.53844603606137,2.33068505283097,2.55344179743567,2.65646573840291,2.80689551696705,2.871099658945,2.98177731636121,3.28816119970689,3.46452723619014,3.66615941648738,3.65700815412214,3.75415427499428,3.75336660448062,3.67015070415827,3.79926198227955,3.78041549059055,3.79288096280975,4.02981026998763,3.89788833219675,3.6008100283307,3.59179341867078,3.59556404239252,3.5821484971648,3.3292256468773,3.39465765033634,3.68588331703513,3.83571434593551,3.64223245430046,3.43815141220892,3.53995921883975,3.61928035773818,3.47149448525499,3.55809941158059,3.67414170770385,3.83019839147142,3.87027000740855,3.87692639244616,4.03058881541224,3.8549919479614,3.58735031650151,3.3096836879838,3.5460883239776,4.09408291682224,4.16812854757591,4.46518602068451,4.41424641662401,4.7182244282458,4.44538780283611,4.60716374803428,4.64437307038597,4.60917985556416,4.49853999490794,4.78150777487432,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.6924695677987,0.759981243540201,0.824153606318789,1.05997548291326,0.809044886704558,1.03230198695281,1.08169108051084,0.975802049969214,1.12891750073544,1.16115550366196,1.00317470990231,1.13609087282285,1.2147078034605,1.46002557971119,1.48127459388089,1.72682804238397,1.91193341078505,1.50966901331398,1.46561781992195,1.70950183866857,1.97447948827919,1.89704008580942,1.89871937365811,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.86831939212055,7.23519803341258,10.0261792105306,10.6347325992922,26.3745032100275,26.0461298009966,21.4425588041328,22.000786163522,21.0362451108214,20.7719361585578,20.3183533653846,20.4268177083943,20.5876691453648,20.311566765912,26.1948752380219,25.9340244138733,25.6711617820448,26.4204520857169,26.5172934158421,27.200707780588,26.9477259654482,27.8950228211258,26.2295526746779,25.9153220639692,24.6705288731078,24.5075162181761,13.1577223088924,8.35356100776471,8.41006417792511,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Australia,AUS,8.58293664258675,8.64156901650291,8.83568804691864,9.2264399086758,9.75907343064386,10.6223213909378,10.3280924384173,10.9556247987118,11.2101677075527,11.6005543504852,11.8028905412969,11.8091175697612,11.9516315549822,12.7796868460389,12.559668731327,12.6598998056575,12.4167917765268,13.2318961386697,14.069858615406,14.1290919801571,15.0249160087122,15.4325008374087,15.4249318091975,14.6400841303923,15.2209752959341,15.3084102043407,14.9805731533736,15.7469578022492,15.7961677816625,16.5198629151204,15.4528816707784,15.1279662115251,15.3177685052872,15.7014518027962,15.5765862783534,15.5965188136344,16.5018003932063,16.5142732084031,16.9356958473625,17.1902976857233,17.2006098261369,16.7333674341936,17.3704517744283,16.9019589452838,17.0265153472381,17.1697114460549,17.6513983061083,17.8652600395629,18.1608756564953,18.2001819589981,17.7408450531619,17.5388777559057,17.0729046803908,16.0958331735351,15.3887660194467,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Austria,AUT,4.37331882803344,4.49636164096378,4.75536167309783,5.15519374743844,5.39100398806667,5.25219653332625,5.36172468262373,5.41773672705347,5.71111010419798,6.00632517835173,6.78880730716105,6.95365191197046,7.448516814438,7.93086698527507,7.56269727826075,7.1768448547237,7.72125001239174,7.42806328393075,7.60137180396718,8.15884640220944,6.92847899968117,7.41616061389589,7.11212494091738,6.87437327341902,7.21427866724751,7.23076635313884,7.14430485162476,7.62341981462749,7.03203069825559,7.10244899742991,7.51324615615048,7.94409618394378,7.22623642836381,7.22301730930338,7.18926470095329,7.52151610701085,7.9380082992661,7.86366799568426,7.98100426123845,7.74113061482493,7.77425973898237,8.19276989783884,8.29911579584004,8.8895623340885,8.85836370342216,9.02016959759373,8.72729787156076,8.4064189359829,8.29509597793474,7.51875110192905,8.07113180231399,7.74813430456944,7.38707716295308,7.36874814486104,6.86986792967669,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.61863709021945,6.46458585723816,5.5253585625905,4.33741444372154,4.02647275537808,3.80302274104551,4.0029756097561,3.57983539507062,3.66627102850185,3.54710548377552,3.62394434620868,3.71816992749663,3.86322963943899,4.09180192686952,4.6162998626916,3.55534009998485,4.05138348129721,3.56566821757272,3.38822587905988,3.64617987716669,3.82487717012357,3.78506883600917,3.93156060898919,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Bahamas, The",BHS,3.74955721511129,4.74616273312428,5.99603603901198,5.55784951978577,8.11786790717154,9.39927459142219,7.46516648221776,11.1725527453807,10.2857584085523,10.6258796600677,15.1982500575639,38.7178717457689,36.491459863043,43.3736178980481,39.9146769662921,43.6982095968152,33.5128013726679,49.3023881157376,32.7972979680164,33.6464482678266,37.942708852705,13.010913684367,10.2756739817607,8.96043254962592,8.07010172970951,6.44051871872043,5.90667191036621,5.84860505362333,6.22402010903169,7.73508836743693,7.61385199611276,6.82799760926868,6.74047942141646,6.27695531396065,6.11507870333447,6.00731305142335,5.87540231989802,4.74712379679703,5.77943337336586,5.69886282484646,5.59798490862302,5.18632731694744,5.12517064291751,4.84828297602585,5.40458584984352,5.3617877294457,5.02916023478022,5.01049826757837,4.35326945626904,4.69907666960332,4.65940069081709,5.1908297805477,5.41602215719064,7.63026189646157,6.52006971856257,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bahrain,BHR,3.54447844262346,10.5492810940236,9.19164394954489,6.71068822274616,8.74207570795081,6.55411858230495,3.38439357597247,5.12466911145907,5.50087464428641,6.17564780167247,12.1942992874109,13.7983541522931,16.0662782832581,23.0558642658239,21.4566176149513,21.5857216284052,23.1713996729538,24.6381759709739,24.0103687170181,23.7264577784649,21.9171436669186,22.788877900139,25.4918020468973,20.7558707945941,22.6111780956474,24.3051489170966,25.4037118206146,25.4583013156752,26.1467998572651,24.3990525622185,25.0588549616781,23.3000098085374,20.8416799532008,27.3070830458216,26.9095132127449,26.2877875880127,26.9955725755444,29.1113440045989,29.9896904024768,28.3086839653691,28.0510373737419,19.9661183149474,21.3541623024542,21.1484882651777,21.1002610129133,21.6020284222033,19.6470068383524,25.9152568878455,26.7069899635847,23.8107640353868,23.5855189143014,22.4154039702664,20.5191750715224,23.8112718426742,23.455406320753,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,0.0526721480845869,0.0673356049518662,0.0678004888203152,0.0695023988778857,0.0777388402487281,0.0791166818106778,0.0797553936093758,0.0857520042972282,0.0959117255031175,0.0970033270547601,0.102453200072006,0.0956099773984954,0.103187683668304,0.112760305461021,0.123010375103221,0.123994991050752,0.13796111170239,0.133612955900103,0.150558471528833,0.150952469521836,0.164360726133269,0.157744886280178,0.168261316848245,0.198107908896011,0.204248745337141,0.208587111824808,0.196019189810733,0.201584506374253,0.218311675519784,0.249496047704435,0.254435016520393,0.264649838758873,0.275239623731495,0.283948492149541,0.308980963803685,0.311100406745038,0.343107444707401,0.368245967133331,0.406145623292441,0.424812929970862,0.44703518540601,0.456320609091594,0.473657610012808,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Barbados,BRB,0.746164170058014,0.838739329702483,1.11917483761977,0.816179429011685,0.765957900300956,0.872305267763463,1.13386110263969,1.42552786921266,1.85482273300146,2.01877245697716,1.79592374924653,2.01606037635259,2.08011510672215,1.97629891100881,2.00854302578441,2.30906261933586,2.14762322130356,2.37163218002949,2.52084907055471,2.39262226925694,2.67331236083267,2.70720258351823,2.54009335568832,2.69137086518988,2.92789347820131,3.30549864787347,3.56563609703353,3.65251783783365,3.65316611127629,3.80866835668976,4.11760355029586,4.60641453962315,3.72438623585889,4.22462235764039,2.8240383853103,3.11609858810701,3.18572247040805,3.36363060103584,4.23425386877358,4.47441495871711,4.37584663830728,4.48114128440367,4.49280424247966,4.62503781955243,4.70223841559989,4.89688878594978,4.94260064798163,4.8945963401507,5.78973802090403,5.75284236439183,5.23799582463466,5.4035662415588,5.18317589002467,5.0949186763092,4.46747652067059,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.55693157791699,7.49767018263502,6.36122489488609,5.9616628408868,5.92169970472441,5.88670030641495,5.77018055417618,5.59628006635857,5.38974529064763,5.31404901159273,5.31192965661918,5.46414591207757,5.97715799947914,6.12247158630845,6.46244665756856,6.33031403877835,6.62316355451861,6.43968426694044,6.64269666046859,6.76251734899356,6.67999158961994,6.73665225121031,6.70195770525782,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belgium,BEL,9.94159407412845,10.1038719949198,10.6411896304115,11.3869287398935,11.0536547171057,11.1416555548711,11.0420194279754,11.2172567535028,12.325687126277,12.8154496066362,13.0101788101329,12.5634251757595,13.4726952569298,14.2554864028118,13.8369655455829,12.4583038966604,13.2416797859736,12.8754387174913,13.8070579358738,14.2392338152602,13.7232962736892,12.5795550696816,11.9266847823165,10.3120794235109,10.6969663854393,10.5974402503959,10.4315417139407,10.4471727823271,10.135143850569,10.813514942144,10.6396716729644,11.090999877455,11.1464825142621,10.6750345456754,11.1051094037597,11.0811520506794,11.6238342474975,11.3288520215357,11.6019145530416,11.1730267457259,11.2296676990611,11.1337155145009,10.3854951012723,10.882114174905,10.6612902219787,10.3553929874524,10.1510389973111,9.74477719114976,9.75198480892529,9.24961568538969,10.1714652153634,9.05433001058862,8.56287874995543,8.68954309131301,8.32815989783976,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belize,BLZ,0.477971845672576,0.387210542432658,0.715446069169473,0.622369314324508,0.818296480998166,0.794777561039964,0.737779728753418,1.07382067937387,0.884672715210105,1.13766445023939,0.990415936881046,1.14600177894593,1.24011797090051,1.13446873018083,1.17293061299093,1.32084646555606,1.3024040489245,1.44550292359241,1.55688842514302,1.47920455751743,1.32277062883702,1.24249488364528,1.13761716171617,1.10606332866989,1.07485016869664,1.15621418739882,1.21103038309115,1.30423359339146,1.39283240610407,1.63893627806332,1.66191242961952,1.88023732786405,1.83044297153208,1.91122951898068,1.85459143197144,1.82496871421462,1.44164669761869,1.7542287210037,1.6085848056844,1.45766733057727,1.60134241756464,1.75397450825874,1.6491702810449,1.60603507469611,1.41903552932326,1.48592318534179,1.52304439310882,1.59421453055765,1.42223040645584,1.86464540528515,1.67165637094373,1.82108001223364,1.41038461538462,1.48498040293305,1.40094123373499,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Benin,BEN,0.0663540632548974,0.0520486303600316,0.0542088045208431,0.0475885607499275,0.0553035327237608,0.0571149950842515,0.0423826477102961,0.0522840763395114,0.0551707091657443,0.0707502575718404,0.0969526222899799,0.0985563258674744,0.127712647692658,0.122481633439585,0.127701407913379,0.135891141795284,0.0777841479959357,0.0865100559526469,0.103019122356863,0.101339606237457,0.139097134509768,0.112310111074812,0.125105341173008,0.112552905989655,0.120856597316361,0.173986403181862,0.155688061271798,0.118857274649783,0.118496584098961,0.130855167285752,0.14215759136896,0.159512216625346,0.168501161802115,0.205206742846442,0.221397671073217,0.22478045258382,0.207591275657959,0.193809927631944,0.187593089309325,0.234411618796722,0.232860968567938,0.256497595712598,0.285000234394469,0.313037269190904,0.323642155539533,0.299985405071894,0.471266951502495,0.531738861022381,0.507237101498335,0.52106306880001,0.553283259010318,0.559691697240094,0.562341919951059,0.580952958782511,0.614206089682334,..,..,..,..,..
